Date,TempHighF,TempLowF,TempAvgF,DewPointAvgF,HumidityAvgPercent,sealevelpressure,VisibilityAvgMiles,PrecipitationSumInches,Events
12/30/1999,78.8,43.4,60.1,35.1,42.3,1012.6,9.9,0,
12/31/1999,71.8,40.6,55.4,34.8,47.9,1017.8,9.9,0,
1/1/2000,76.4,41.7,58.3,50.2,75.2,1014.9,8.7,0,
1/2/2000,74.2,63.1,68.1,61.6,80.2,1011.2,9.9,0,
1/3/2000,71.4,53.4,63.6,33.4,38.7,1013.5,9.9,0,
1/4/2000,55.1,31.6,44.2,18.4,37.8,1030,9.9,0,
1/5/2000,60.1,24.6,42.3,22.1,49,1024.8,9.9,0,
1/6/2000,66.8,39.2,53,46.7,80.6,1022.3,8.9,0.003,rain
1/7/2000,55.2,50.1,51.2,50.9,98.8,1025,3.6,0.564,rain
1/8/2000,61.3,49.1,53.4,50,89.2,1018.5,7.5,0.18,rain
1/9/2000,76.7,40.1,57.3,44.1,67.9,1012.5,7.8,0,
1/10/2000,79,44.3,59.1,34.5,40.1,1014.5,9.9,0,
1/11/2000,75.8,40.2,57.7,45.8,65.8,1016.5,9.7,0,
1/12/2000,77.2,60.4,68.7,63.8,85.1,1016.6,8.5,0,
1/13/2000,70.3,51.2,61.5,44.6,59.5,1026.2,8.1,0,
1/14/2000,66.7,48.7,57,23.4,28.4,1035.2,9.9,0,
1/15/2000,74.8,47.5,60.5,48.4,65.5,1029.3,9.9,0,
1/16/2000,75.3,54.3,64.1,55.8,76.3,1025.8,9.4,0,
1/17/2000,77.5,55.6,64.6,56.4,77.4,1024.2,8.2,0,
1/18/2000,82.8,56.8,68.3,55.7,68.4,1019.2,9.4,0,
1/19/2000,86.9,50.6,67.6,50.7,60.2,1014.1,9.7,0,
1/20/2000,64.9,44.8,55,28.8,37.7,1022.1,9.9,0,
1/21/2000,59.4,38.9,49.8,35.5,58.2,1018.7,9.9,0,
1/22/2000,73.2,58.1,64.6,57.8,80,1010.9,9.3,0,
1/23/2000,73.3,51.9,60.8,45.2,57.5,1014.8,9.9,0,
1/24/2000,57.8,42.8,49.5,33.1,55.1,1022.8,9.9,0,
1/25/2000,60.3,37.8,49,27.6,44.9,1020.8,9.9,0,
1/26/2000,47,42.1,44.4,22.8,43.3,1021.3,9.9,0,
1/27/2000,43,35.2,39,35,85.7,1018.9,7.9,0.163,rain
1/28/2000,35.9,32,34.1,28.9,81.1,1026.1,9.9,0,
1/29/2000,42.5,29.9,34.3,26.1,72.2,1028.2,9.7,0,
1/30/2000,46.1,25.3,36.4,27.9,72.5,1027.9,8.6,0,
1/31/2000,53.1,41.9,47.5,35.5,63,1023.3,9.9,0,
2/1/2000,51.2,46.1,48.8,43.1,81.4,1022.9,7.8,0.051,rain
2/2/2000,53.6,43.4,48.4,42.1,80,1029,6.8,0.017,rain
2/3/2000,73.7,37.1,54.5,42.1,69,1022.3,7.7,0,
2/4/2000,61.2,45.7,53.2,31.5,45.4,1027.3,9.9,0,
2/5/2000,56.2,34.4,45,26,48.7,1031.1,9.9,0,
2/6/2000,65.6,35.7,50.8,43.5,76.7,1025.9,9.5,0,
2/7/2000,73.1,55.2,62.1,51.1,69.8,1026,9.9,0,
2/8/2000,74.7,44.8,58,42.2,60.9,1027.8,9.7,0,
2/9/2000,74,48.9,62.1,53.2,74.3,1020.7,9.1,0,
2/10/2000,81.6,59.1,69.1,58.7,72,1011.3,9.9,0,
2/11/2000,71.6,54.2,62.9,50.2,67,1012.1,9.4,0,
2/12/2000,65.9,46.5,57.2,43.3,60,1015.4,8.4,0,
2/13/2000,82.1,58.1,69.3,56.4,67.5,1009.2,9,0,
2/14/2000,73.9,46.9,59.4,42.1,56.3,1015.6,9.5,0,
2/15/2000,82.1,50.7,67.3,56.3,69,1016.1,9.2,0,
2/16/2000,78.9,67.7,72.2,64.8,78.7,1017.5,7.9,0,
2/17/2000,82.8,68.4,73.7,64.6,74.9,1013.9,9.9,0,
2/18/2000,80.7,57.6,72.2,59.1,67.3,1015.5,9.1,0.003,rain
2/19/2000,61.3,42.1,52,34.3,51.6,1027.8,9.3,0,
2/20/2000,66.1,48.3,56.8,39.1,52.2,1029.7,9.9,0,
2/21/2000,73.3,51.8,61.5,55.5,81.4,1025.2,8.3,0,
2/22/2000,74.2,61.7,67.6,62.2,83.3,1018.2,9.3,0,
2/23/2000,78.8,56.2,67,53.7,69.2,1017.2,9.8,0.203,rain
2/24/2000,79,65.2,70.3,62.5,78.1,1014.8,9.2,0,
2/25/2000,81.2,67.8,72.9,64.1,75.2,1011.1,9.9,0.005,rain
2/26/2000,71.1,48.2,62.5,42.4,57.7,1017.8,9.4,0.15,rain
2/27/2000,72.8,40.2,56.5,36,51.5,1025.2,9.9,0,
2/28/2000,74.1,42.9,59.9,46.5,62.5,1020.2,9.9,0,
2/29/2000,77.9,64.1,69.5,62.9,80.4,1015.8,9.9,0,
3/1/2000,79.1,60.8,69.8,60.4,73.7,1019.5,9.2,0,
3/2/2000,80.6,67.1,72.4,63.9,76.4,1013.1,9.8,0,
3/3/2000,70.9,51.8,62.8,44.9,55.4,1016.8,9.8,0,
3/4/2000,66.4,43,54.1,38.4,57.4,1019.3,9.9,0,
3/5/2000,71,47.4,60,49.6,69.8,1015,9.6,0,
3/6/2000,79,62.9,70.2,62.3,77.9,1015.7,8.6,0,
3/7/2000,89.3,68.9,75.9,65.5,72.6,1014.2,9.9,0,
3/8/2000,79,60.7,72.1,50,49.1,1015.8,9.5,0.033,rain
3/9/2000,86,59.2,73.7,58.2,60.3,1015.3,9.6,0,
3/10/2000,83.1,60.8,74.1,65.2,74.6,1012.8,8.8,0,
3/11/2000,61.7,42.8,52.4,34.8,52.7,1024.5,9.9,0,
3/12/2000,68.6,36.7,52.7,36.4,58.6,1023.5,9.9,0,
3/13/2000,71,46.5,59.9,49.8,71.2,1020.4,9.3,0,
3/14/2000,64.7,57.1,60.7,57,87.8,1016.1,7.7,0.008,rain
3/15/2000,75.4,54.6,63.7,57,80.8,1011.1,8.5,0,
3/16/2000,81.8,44.9,62.2,55,80.7,1012.3,6.2,0.031,rain
3/17/2000,50.9,41,45.7,41,84.1,1020.6,9.2,0.189,rain
3/18/2000,71.2,48.7,58.3,52.2,81.6,1013.7,8,0.003,rain
3/19/2000,69.8,48.7,58.9,36.7,46.3,1016.3,9.9,0,
3/20/2000,76.5,42.2,60.1,45.4,60.8,1011.2,9.9,0,
3/21/2000,71,62.7,66.5,64.5,93.5,1012.7,7.1,0.014,rain
3/22/2000,79.9,64.4,71.6,67.6,88,1016.3,7.3,0.016,rain
3/23/2000,74.7,64.5,70.7,59.7,70.1,1014.9,9.8,0,
3/24/2000,86.5,68,75.7,66.8,75.9,1015.3,8.5,0,
3/25/2000,83,65.9,74.6,64.7,73.4,1016.9,9.5,0,
3/26/2000,84.7,69.9,75.5,68.1,79.1,1012.8,9,0.002,rain
3/27/2000,83,65.1,72.8,57.8,64,1008.4,9.1,0,
3/28/2000,81.9,57.6,71.8,64.1,77.3,1003.9,8.8,0,
3/29/2000,90.1,63.3,76,58,61.7,1005.1,9.5,0.003,rain
3/30/2000,74,52.9,63.1,50.1,63.5,1014.8,9.9,0,
3/31/2000,71.9,53.1,63.3,54.7,74.7,1015,9.6,0,
4/1/2000,70,61.7,65.7,63.8,93.8,1011.5,4.8,0.022,rain
4/2/2000,60.1,55.1,57.8,56.6,95.8,1013,6.7,0.087,rain
4/3/2000,66.7,53.3,59.5,51.3,76.9,1017.5,8.6,0.123,rain
4/4/2000,70.3,42.8,56.4,37.4,52.4,1026.9,9.9,0,
4/5/2000,78.8,48.3,63.1,47,57.7,1019.3,9.9,0,
4/6/2000,83.5,57.6,69.5,60.3,74.7,1012.7,9.8,0,
4/7/2000,86.7,65.2,74,64.4,73.6,1010.3,9.9,0,
4/8/2000,70.9,51,61.5,32.2,33.6,1027.3,9.9,0,
4/9/2000,74,42.7,58.9,41.6,54.5,1023.7,9.9,0,
4/10/2000,74.9,58.8,66.7,60.2,79.9,1015.2,9.9,0,
4/11/2000,78.1,68.9,71.8,67.6,86.8,1015.9,9.3,0.008,rain
4/12/2000,70.5,59.9,63.9,60,87.4,1021.3,9.6,0.187,rain
4/13/2000,73.5,56.6,63.5,56.3,78.6,1020.8,9.1,0,
4/14/2000,71.2,54.6,61.6,58.6,90.2,1015.1,6.8,0,
4/15/2000,80,60.6,69.4,62.5,80.8,1011,8.1,0,
4/16/2000,85.6,68.5,75.6,67,77.1,1015.8,9.5,0,
4/17/2000,84.6,65.5,74.3,65.7,76.1,1018.2,9.6,0,
4/18/2000,79.3,67.6,73.9,68.5,83.9,1015,9.6,0,
4/19/2000,85.3,69.2,76.7,68.8,77.9,1010.5,9.8,0,
4/20/2000,84.6,65.4,75.6,52.4,51.5,1016.4,9.5,0,
4/21/2000,80.9,55.8,67.9,48.2,52.1,1020,9.9,0,
4/22/2000,82.8,51.9,67.8,52.6,60.5,1011.5,9.9,0,
4/23/2000,96.8,70,81.5,59.7,55.3,1003.2,9.8,0,
4/24/2000,86.1,65.5,75.5,54.1,48.5,1010.4,9.9,0,
4/25/2000,86.6,59.8,73.2,54.2,55.4,1017.5,9.8,0,
4/26/2000,88.5,60.2,75.1,59.1,60.5,1018.7,9.8,0,
4/27/2000,89.4,64.5,76.6,62.6,65.3,1015.6,9.6,0,
4/28/2000,86.6,70,77.2,59.8,59,1016,9.9,0,
4/29/2000,84.1,64.1,74.4,63.8,70.3,1014.8,9.3,0,
4/30/2000,86,71.8,77.4,68.5,75.3,1013.3,9.3,0,
5/1/2000,74.9,61.1,67.3,64.7,91.9,1015.3,9,0.476,rain
5/2/2000,76.6,60.9,66.9,61.9,85.5,1014.5,9.5,0.274,rain
5/3/2000,82.8,59.6,70.7,64.1,81.8,1013.4,8.3,0.003,rain
5/4/2000,86.9,69.8,75.3,69.8,84.1,1012.6,8.7,0.005,rain
5/5/2000,85.4,68.9,76,70.6,84.3,1013.2,8.6,0,
5/6/2000,88.7,71.7,78.7,71,78.7,1012.8,9.6,0,
5/7/2000,88.5,71.6,78.7,71.6,80.2,1013.1,9.6,0,
5/8/2000,88.8,70.7,79.1,71.1,78.2,1011.3,9.3,0,
5/9/2000,85.2,72.8,78,72.6,83.7,1010,9.5,0.005,rain
5/10/2000,88.1,71,79.2,71.3,78,1011.3,9.5,0.187,rain
5/11/2000,89.7,74.7,80.8,74.2,81.3,1008.3,7,0,
5/12/2000,92.2,68.1,81.6,75,81.6,1008.2,8,0,
5/13/2000,80.9,66.7,73,60.6,67.7,1017.7,9.8,0.089,rain
5/14/2000,81.6,64.1,71.6,54.8,55.7,1021.9,9.9,0,
5/15/2000,84.8,60.9,74.5,65.6,74.9,1018.5,9.8,0,
5/16/2000,90.6,73.8,80.4,71.9,76.4,1013.4,9.9,0,
5/17/2000,87.4,73.1,78.9,68.7,72.7,1009.3,9.9,0,
5/18/2000,87.4,75,80.2,70.7,73.9,1011.4,9.9,0,
5/19/2000,85.8,62.9,74.2,68.8,83.8,1016,9.3,0.078,rain
5/20/2000,77.9,63.2,69.2,62.3,79.6,1016.2,9.7,0.007,rain
5/21/2000,89.5,65.3,76.1,65.8,73.6,1015.7,8.3,0.003,rain
5/22/2000,92.5,68.1,80.8,65.3,63.8,1014.1,9.6,0,
5/23/2000,92.9,71.5,81.5,70.3,71,1010,9.9,0,
5/24/2000,94.8,72.8,82.8,72.6,73.5,1006.6,9.9,0,
5/25/2000,93.3,77.1,83.2,73.3,73.4,1006.4,9.9,0,
5/26/2000,90.8,78.1,83,74.2,75.9,1006.3,8.9,0,
5/27/2000,89.4,69.9,81.9,73.2,76.1,1010.7,9.2,0.009,rain
5/28/2000,89.5,68.1,77.7,67.5,73,1015.3,9.9,0.024,rain
5/29/2000,91.8,72.8,81.5,70.8,72.5,1013.9,8.9,0,
5/30/2000,94.6,73.5,83.1,70.1,68.1,1013.2,9.7,0,
5/31/2000,93.2,71.9,82.2,68.5,66.8,1014.7,9.9,0,
6/1/2000,93.5,72.7,81.9,69.5,69.4,1016.4,9.8,0,
6/2/2000,93.3,72.3,81,70.4,72.7,1018.4,9.5,0.005,rain
6/3/2000,93.3,74.7,82.1,70.9,71.5,1017.1,9.8,0,
6/4/2000,83.4,71.4,76.7,71.6,84.6,1013.7,9.5,0.256,rain
6/5/2000,84.6,71.2,77,68.3,76.1,1016.8,9.9,0.086,rain
6/6/2000,86.6,65.1,75.9,59.6,59.2,1019.9,9.9,0,
6/7/2000,85.8,63.3,74.4,57.5,58.3,1019.5,9.9,0,
6/8/2000,84.6,64.1,73.5,66.7,79.9,1015.9,9.4,0.056,rain
6/9/2000,75.2,71.9,73.9,72.9,96.7,1013.9,7.5,0.274,rain
6/10/2000,84.4,71.2,74.8,72.1,91.9,1013.8,9.1,0.175,rain
6/11/2000,88.1,72.2,79,72.1,81.2,1016.5,9.3,0.003,rain
6/12/2000,88,74.2,78.4,72.7,83.7,1018.3,9.2,0.062,rain
6/13/2000,87.2,72.7,79.5,70,75.1,1015.3,9.7,0,
6/14/2000,89,75.9,80.5,71,74.1,1012.8,9.9,0.003,rain
6/15/2000,88.3,75.2,81,72.6,76.8,1010.3,9.9,0,
6/16/2000,91.3,74.9,82,71.7,72.7,1007.6,9.9,0,
6/17/2000,89.4,75.8,81.6,74,78.6,1012.8,9.8,0,
6/18/2000,89,73.9,79.3,73.6,84.3,1017.4,8.7,0.173,rain
6/19/2000,89.9,72.5,81,73.6,80.2,1017.1,9.2,0.185,rain
6/20/2000,89.6,77.1,83,73.1,73.4,1014.9,9.9,0,
6/21/2000,90.4,77.1,83.1,72.2,71.1,1015,9.9,0,
6/22/2000,91.3,74.3,82.5,72.1,72.8,1016.3,9.8,0,
6/23/2000,92.3,75.9,83.2,70.3,67.6,1015.7,9.8,0,
6/24/2000,92.3,73.2,82.3,69.5,68,1014.4,9.9,0,
6/25/2000,92.3,75.7,83.6,71.2,68.4,1014.6,9.9,0,
6/26/2000,92.8,75,83.3,71.2,69.5,1015,9.9,0,
6/27/2000,92.8,75.7,83.7,70.9,68,1016.5,9.9,0,
6/28/2000,92.8,73.1,83.2,70.4,68.2,1015.8,9.8,0,
6/29/2000,93,73.1,83.5,68.8,63.9,1015.7,9.9,0,
6/30/2000,93.8,72.4,83.9,69.8,65.2,1014.8,9.9,0,
7/1/2000,93.7,76.6,85,71.6,66.8,1014.7,9.9,0,
7/2/2000,95.3,74.6,83.8,71.7,69.6,1013.8,9.9,0,
7/3/2000,95.3,74.9,84,69.3,65.1,1014.2,9.7,0,
7/4/2000,95.8,75.2,83.8,69.2,65.5,1015.3,9.7,0,
7/5/2000,94.7,72.9,83.4,69.8,67.2,1015.2,9.9,0,
7/6/2000,95,72.7,84,68.1,63.2,1014.9,9.9,0,
7/7/2000,97.2,75.6,86,70.6,63.9,1015.4,9.9,0,
7/8/2000,98.1,73.1,86.2,69.6,61.4,1016.4,9.9,0,
7/9/2000,96.1,71.6,84.8,69.9,63.5,1016.1,9.9,0,
7/10/2000,97.4,76.6,85.9,72.6,67.5,1015.7,9.9,0,
7/11/2000,98.6,75.7,86.3,71.8,65.6,1015.3,9.9,0,
7/12/2000,100.1,75.6,87.2,71.5,63.6,1015.6,9.9,0,
7/13/2000,102.1,73.5,87.8,67.9,58.8,1016.4,9.9,0,
7/14/2000,104.8,74.4,90.6,64.7,47.3,1015.2,9.9,0,
7/15/2000,105.1,77.1,91.9,61.2,38.1,1012.3,9.9,0,
7/16/2000,104.8,78,90.8,59.6,37.6,1011.7,9.9,0,
7/17/2000,99.5,72.2,86.6,65.5,53.5,1015.4,9.9,0,
7/18/2000,98.8,72.2,86.7,66.4,54.9,1017.2,9.9,0,
7/19/2000,101.2,74.6,88.5,65.7,51.6,1017,9.9,0,
7/20/2000,101.9,72.8,88.6,63.1,49.8,1014.9,9.9,0,
7/21/2000,102.3,72.8,88.3,59.2,43,1013.8,9.9,0,
7/22/2000,100.3,72.7,87.8,63.5,48.3,1015.1,9.9,0,
7/23/2000,99.7,73.2,81.5,68.4,68.3,1017,9.1,0.118,rain
7/24/2000,96.2,70.7,82.6,67.9,66,1016.4,9.4,0.003,rain
7/25/2000,98.5,71.3,85,66,56.5,1013.7,9.9,0,
7/26/2000,97,74.2,86.2,67.7,57.4,1014.8,9.9,0,
7/27/2000,96.9,75.2,85.7,68.4,61.7,1016.1,9.9,0,
7/28/2000,97.5,73,85.7,66.7,58.3,1014.8,9.9,0,
7/29/2000,98.6,72.4,85.5,65.1,54.6,1013,9.9,0,
7/30/2000,91.1,74.2,81.1,70.7,72.7,1013.6,9.6,0.099,rain
7/31/2000,92,74,79.8,69.8,73.1,1015.4,9.8,0,
8/1/2000,97.1,70.7,82.7,67,64,1015.9,9.9,0,
8/2/2000,99.1,72.7,85.9,66.1,57.1,1014.3,9.9,0,
8/3/2000,97.5,73.4,86.5,67.9,57.3,1014.6,9.9,0,
8/4/2000,95.3,74.2,84.8,69.7,64,1017,9.9,0,
8/5/2000,98.8,73.9,86,68.8,60.2,1016.3,9.9,0,
8/6/2000,99.4,75.7,87.1,70.3,61.3,1014.4,9.9,0,
8/7/2000,98.8,76.6,87,70,61.7,1015.4,9.9,0,
8/8/2000,97,76.2,84,72.6,71.4,1016,9.9,0,
8/9/2000,98.1,75.4,84.8,70.6,67.6,1017.8,9.9,0,
8/10/2000,98.7,73.1,85.6,65.1,57.6,1018,9.9,0,
8/11/2000,101.8,71.9,87.2,65.4,53.3,1016.4,9.9,0,
8/12/2000,103.1,75.8,90,63,43.7,1014,9.9,0,
8/13/2000,101.7,75.7,89.6,64.2,46.6,1012.8,9.9,0,
8/14/2000,97.9,72.1,85.4,68.3,59.8,1015.3,9.8,0,
8/15/2000,89.5,74.7,81.8,72.2,73.5,1020.3,9.9,0.007,rain
8/16/2000,98.6,72,84.6,66.7,60.7,1020.9,9.9,0,
8/17/2000,101.9,72.3,87.9,63.8,51,1017.2,9.9,0,
8/18/2000,100.7,74,87.6,64.8,51.2,1017.2,9.9,0,
8/19/2000,98,71.5,85.5,65.1,55.8,1018,9.6,0,
8/20/2000,97.9,72.8,86.2,68.3,59.1,1016.8,9.5,0,
8/21/2000,98.6,74.8,84.7,68.7,62.3,1017.5,9.9,0.001,rain
8/22/2000,93.4,72.9,79.4,71.8,79.5,1019.5,9.5,0.161,rain
8/23/2000,95,71.8,83.3,70.3,69.5,1020.2,9.4,0,
8/24/2000,97.9,73.4,85.4,69.2,62.7,1019.4,9.9,0,
8/25/2000,98.4,74.9,86.1,70.7,64.3,1017.1,9.8,0,
8/26/2000,98.6,73.4,86.3,69.5,61.4,1014.4,9.9,0,
8/27/2000,98.6,73.1,86.1,69.5,61.8,1013.1,9.8,0,
8/28/2000,98.2,75.3,86.9,70.2,62.2,1014.3,9.9,0,
8/29/2000,97.8,74.6,86.8,68.8,60.4,1015.3,9.9,0,
8/30/2000,102.3,72.7,88,63.9,50.6,1014.2,9.9,0,
8/31/2000,106,77.2,91,60.3,38.4,1012.2,9.9,0,
9/1/2000,106,78.7,91.5,62.3,40.5,1013,9.9,0,
9/2/2000,105.6,79,90.5,64.1,44.7,1012.5,9.8,0,
9/3/2000,106.8,76.5,91,62.7,43,1011.6,9.9,0,
9/4/2000,109.1,79.9,94.5,59.2,33.4,1011.8,9.9,0,
9/5/2000,109.8,78.9,94.5,61.1,35.3,1012.2,9.9,0,
9/6/2000,97.5,78.7,87.9,57.2,36.8,1012.9,9.9,0,
9/7/2000,96.8,71.4,84,59.8,46.3,1012,9.2,0,
9/8/2000,89.8,72.9,81.3,66,61.9,1012,9.8,0,
9/9/2000,95.8,75.7,83.5,69,64.1,1010.8,9.9,0,
9/10/2000,98.8,74.8,86.2,69.4,61.3,1011.7,9.7,0,
9/11/2000,100.3,76.7,87.4,70.5,61.3,1011.1,9.2,0,
9/12/2000,98.8,77.2,85.1,70.6,64.9,1011.2,9.9,0.003,rain
9/13/2000,88.4,73,78.2,70.7,78.4,1014.3,9.6,0.145,rain
9/14/2000,92.4,72.6,78.8,71,79.7,1015.7,9.4,0.104,rain
9/15/2000,95.8,73.1,83,69,67.7,1015.4,9.8,0,
9/16/2000,89.5,70,79.5,55.4,47.1,1016.3,9.9,0,
9/17/2000,88.5,59.2,73.8,44.7,38.9,1017.4,9.9,0,
9/18/2000,92.6,56.4,74.2,46.4,41.7,1015.4,9.9,0,
9/19/2000,94.1,63.2,79.2,59.1,54.8,1011.6,9.8,0,
9/20/2000,96.8,72.6,83.6,69.5,66.1,1009.4,9.7,0,
9/21/2000,85.1,71.4,78.6,71.9,80.7,1010.3,9.4,0.034,rain
9/22/2000,97.1,75.7,84.3,72.6,71.7,1008.1,9.7,0.049,rain
9/23/2000,98.6,79.7,86.9,74,68.3,1009.6,9.4,0,
9/24/2000,91.2,61.5,77.4,70.5,80.9,1012.5,9.6,0.073,rain
9/25/2000,70.5,54.1,61.6,45.8,60,1022.1,9.8,0.032,rain
9/26/2000,74.9,49.6,61.3,44.1,56.1,1023,9.9,0,
9/27/2000,80.4,50.8,64.6,48.7,60.8,1021.9,9.9,0,
9/28/2000,83.4,53.2,67.8,48,55.8,1021.4,9.6,0,
9/29/2000,84.4,54.1,69,47.4,51,1019.5,9.9,0,
9/30/2000,87.3,55.4,71.1,48.9,50.9,1016.4,9.9,0,
10/1/2000,89.1,57,73,49.9,50.3,1013.7,9.2,0,
10/2/2000,92.9,65.9,78.5,60.8,59.6,1012.2,9.4,0,
10/3/2000,92.9,73.6,82.2,67.7,65.1,1012.3,9.9,0,
10/4/2000,92.9,70.7,81,66.5,65.3,1012.4,9.6,0,
10/5/2000,94.7,74,82.9,71.4,70.6,1012,9.8,0,
10/6/2000,82.1,60.4,68.8,62,79.2,1019.4,9.6,0.04,rain
10/7/2000,61,48.1,54.4,48.5,81,1028,8.9,0.108,rain
10/8/2000,49.1,43.8,46.2,39.9,79.1,1034,9.2,0.063,rain
10/9/2000,50.3,44,46.8,38,72.8,1033.6,9.9,0.015,rain
10/10/2000,57.1,46.9,52,40.8,67.7,1027.8,9.9,0,
10/11/2000,66.4,54.8,60.6,46.9,61.5,1025.1,9.9,0,
10/12/2000,80.8,62.1,70.1,57.2,64.1,1023.6,9.9,0,
10/13/2000,82.3,61.1,71.3,61.9,74.6,1021.1,8.1,0,
10/14/2000,81.2,61.3,72.2,63.2,75.3,1018.7,8.9,0,
10/15/2000,83.5,67.3,73.2,67.5,83.8,1017.5,8.6,0.127,rain
10/16/2000,85.7,66.9,74.2,68.6,84.7,1017.5,8,0.063,rain
10/17/2000,75.4,64.1,67.8,66,94.1,1020.5,9,0.208,rain
10/18/2000,78.3,62.9,69.3,62,79.1,1022.6,9.5,0,
10/19/2000,79.1,62,70.2,60.6,73.4,1020.3,9.5,0.005,rain
10/20/2000,79.6,62,69.8,62.8,79.2,1018.4,8.5,0,
10/21/2000,75.6,65.2,69.2,66.5,91.5,1015.9,5.7,0.32,rain
10/22/2000,78.1,69.3,71.5,70.6,97.2,1016.9,5.4,0.395,rain
10/23/2000,75.8,70.8,72.9,72.3,98,1023.2,4.1,0.036,rain
10/24/2000,79.2,69.4,72.6,70.1,92.4,1024,4.6,0.019,rain
10/25/2000,81.5,68.5,72.7,68.4,87.7,1019,6.1,0,
10/26/2000,81.2,67.7,72.5,67.7,86.4,1016.3,7.3,0.017,rain
10/27/2000,83.7,67.7,73.3,69.2,88,1018,7.4,0.036,rain
10/28/2000,78.6,69.9,73.5,68.9,86.3,1018.3,9.7,0.003,rain
10/29/2000,82.8,70.7,75.5,68.9,81.5,1016.7,9.8,0,
10/30/2000,82.3,70.1,75.3,68,79.8,1017.6,9.8,0,
10/31/2000,82.1,70.7,74.7,68.3,81.6,1015.7,8.2,0,
11/1/2000,80.1,68.5,72.8,67.7,85,1013.8,9.6,0,
11/2/2000,78,65.4,69.3,66.1,90.1,1015.2,7.8,0.614,rain
11/3/2000,70.2,64.2,66.4,66,98.4,1016.6,5.9,0.289,rain
11/4/2000,70,64.9,66.5,65,95,1015.4,7.9,0.062,rain
11/5/2000,76.3,60.4,67.4,65.5,94,1007.4,5.3,0.212,rain
11/6/2000,74,56.2,63.8,53.5,72.9,1003.9,9.7,0.018,rain
11/7/2000,55.9,47,50.8,46.9,86.8,1009.5,8.4,0.157,rain
11/8/2000,48.1,39.8,44.6,40.4,85.7,1010.8,8.5,0.062,rain
11/9/2000,62.2,34,47.1,37.4,72.1,1013.7,9.9,0,
11/10/2000,65.2,39.7,51.8,41.8,71.8,1017.8,9.8,0,
11/11/2000,63.4,53,57.4,51.7,81.6,1015.6,9,0,
11/12/2000,73.7,44.8,57.9,56.2,94,1013.8,5.8,0,
11/13/2000,53.9,40.1,44.7,32.1,62.2,1022.6,9.6,0,
11/14/2000,56.7,33.6,45.2,33.2,63.4,1026.3,9.9,0,
11/15/2000,54.2,37.3,47.5,41.2,79.3,1017.5,8.6,0.016,rain
11/16/2000,63.8,50.6,57.5,54.2,89.2,1014.1,7.2,0.015,rain
11/17/2000,51.3,42.8,46.3,36,67.4,1022.1,9.5,0.008,rain
11/18/2000,46.2,39.7,41.5,39.5,92.6,1021.5,6.4,0.284,rain
11/19/2000,57.8,37.8,46.2,39.2,78.8,1025,9.5,0.001,rain
11/20/2000,61.1,34.6,47,38.9,76.9,1030.2,9,0,
11/21/2000,60.2,34,47.1,36.9,69.3,1033.1,9.9,0,
11/22/2000,62.1,44.1,53.8,48.9,83.5,1025.3,9.5,0.012,rain
11/23/2000,70.5,56.3,62.3,61.3,96.5,1013.2,6.9,0.129,rain
11/24/2000,58.1,50.1,53.8,48.2,81.8,1012,9.8,0.069,rain
11/25/2000,62.6,43.6,52,45.8,80.4,1017,9.9,0,
11/26/2000,64.8,46.1,53,43.1,72.3,1019.8,9.9,0,
11/27/2000,71,41.6,55.9,48,76.1,1018.7,9.3,0,
11/28/2000,76.1,56.9,64.7,60.2,86.4,1016.8,7.1,0,
11/29/2000,66.2,52,61.2,50.6,70.1,1024,8.8,0,
11/30/2000,66.6,47.7,57.1,44.4,63.7,1023.4,9.9,0,
12/1/2000,65.9,50.3,58,49.2,75,1022.9,7.1,0,
12/2/2000,48.8,39.1,43.2,30.6,61.3,1031.8,9.9,0,
12/3/2000,40.7,38.2,39.6,34.2,80.9,1032.3,8.5,0.014,rain
12/4/2000,49.1,39,44.3,39.4,83.2,1030.7,8,0.006,rain
12/5/2000,52.3,47,49.7,43.2,78.4,1027.8,9.8,0,
12/6/2000,56.2,41,50.5,43,76.4,1022.8,9.3,0.008,rain
12/7/2000,60.9,30.6,45.2,34.5,70.8,1020.8,8.9,0,
12/8/2000,64.8,36.6,50.6,39,66.7,1018.1,9.8,0,
12/9/2000,65,40.5,51.3,47.4,87,1017.5,8,0,
12/10/2000,68.5,50.2,61.1,59,93,1015.4,5,0,
12/11/2000,73.1,33.2,57,50.7,80.5,1017.1,7.8,0,
12/12/2000,31.6,26.1,27.8,17.5,66.5,1027.8,9.1,0.01,rain
12/13/2000,47.4,27.2,36.9,35.1,93.4,1019.4,6.1,0.2,rain
12/14/2000,53,33.6,43.3,36.2,77.1,1026.4,8.3,0,
12/15/2000,54.8,45.8,49,46.8,92.5,1018.5,4,0,
12/16/2000,63.8,38.4,52.7,34.7,58.4,1020.3,8,0,
12/17/2000,51.2,28.1,40.6,22.2,50.8,1026.8,9.9,0,
12/18/2000,60.2,38.9,49.2,31.4,56.8,1023,9.6,0,
12/19/2000,55.3,34.5,43.3,23.3,47.6,1029.3,9.9,0,
12/20/2000,65.2,33.9,49,33.4,56.7,1015.4,9.9,0,
12/21/2000,51.2,35.2,42.9,22.6,45.8,1026,9.9,0,
12/22/2000,50.1,30.9,41.6,21.6,45.9,1028.4,9.9,0,
